Team,YearStart,Size,Special,SpecialAlt,RunningTopTierYears,TotalTopTierYears,Division,Leading Scorer,Special,SpecialAlt,D,L,Position Cleaned,PositionAdjusted,TopTier?,W
Leicester City,1967,Small,,,11,,Div 1,Mike Stringfellow,,,12,17,13,13,1,13
Leicester City,1966,Small,,,10,,Div 1,Jackie Sinclair,,,8,16,8,8,1,18
Leicester City,1965,Small,,,9,,Div 1,Jackie Sinclair,,,7,14,7,7,1,21
Leicester City,1964,Small,,,8,,Div 1,Jimmy Goodfellow,,,13,18,18,18,1,11
Leicester City,1963,Small,,,7,,Div 1,Ken Keyworth,,,11,15,11,11,1,16
Leicester City,1962,Small,,,6,,Div 1,Ken Keyworth,,,12,10,4,4,1,20
Leicester City,1961,Small,,,5,,Div 1,Ken Keyworth,,,6,19,14,14,1,17
Leicester City,1960,Small,,,4,,Div 1,Jimmy Walsh,,,9,15,6,6,1,18
Leicester City,1959,Small,,,3,,Div 1,Albert Cheesebrough,,,13,16,12,12,1,13
Leicester City,1958,Small,,,2,,Div 1,Jimmy Walsh,,,10,21,19,19,1,11
Leicester City,1957,Small,,,1,,Div 1,Arthur Rowley,,,5,23,18,18,1,14
Leicester City,1955,Small,,,0,,Div 2,Willie Gardiner/Arthur Rowley,,,6,15,5,27,0,21
Leicester City,1952,Small,,,0,,Div 2,Arthur Rowley,,,12,12,5,27,0,18
Leicester City,1951,Small,,,0,,Div 2,Arthur Rowley,,,9,14,5,27,0,19
Leicester City,1950,Small,,,0,,Div 2,Arthur Rowley,,,11,16,14,36,0,15
Leicester City,1949,Small,,,0,,Div 2,Jack Lee,,,15,15,15,37,0,12
Leicester City,1948,Small,,,0,,Div 2,Jack Lee,,,16,16,19,41,0,10
Leicester City,1947,Small,,,0,,Div 2,Jack Lee,,,11,15,9,31,0,16
Leicester City,1946,Small,,,0,,Div 2,George Dewis,,,7,17,9,31,0,18
Leicester City,1937,Small,,,1,,Div 1,Jack Bowers/Danny Liddle,,,11,17,16,16,1,14
Leicester City,1935,Small,,,0,,Div 2,Arthur Maw,,,10,13,6,28,0,19
Leicester City,1933,Small,,,9,,Div 1,Danny Liddle,,,11,17,17,17,1,14
Leicester City,1932,Small,,,8,,Div 1,Arthur Maw,,,13,18,19,19,1,11
Leicester City,1931,Small,,,7,,Div 1,Ernie Hine,,,7,20,19,19,1,15
Leicester City,1930,Small,,,6,,Div 1,Ernie Hine,,,6,20,16,16,1,16
Leicester City,1929,Small,,,5,,Div 1,Arthur Chandler,,,9,16,8,8,1,17
Leicester City,1928,Small,,,4,,Div 1,Arthur Chandler,,,9,12,2,2,1,21
Leicester City,1927,Small,,,3,,Div 1,Arthur Chandler,,,12,12,3,3,1,18
Leicester City,1926,Small,,,2,,Div 1,Arthur Chandler,,,12,13,7,7,1,17
Leicester City,1925,Small,,,1,,Div 1,Arthur Chandler,,,10,18,17,17,1,14
Leicester City,1923,Small,,,0,,Div 2,Arthur Chandler,,,8,17,12,34,0,17
Leicester City,1922,Small,,,0,,Div 2,Johnny Duncan,,,9,12,3,25,0,21
Leicester City,1921,Small,,,0,,Div 2,John Paterson/Alex Trotter,,,17,11,9,31,0,14
Leicester City,1920,Small,,,0,,Div 2,John Paterson,,,16,14,12,34,0,12
Leicester City,1919,Small,,,0,,Div 2,John Paterson,,,10,17,14,36,0,15
Leicester City,1914,Small,,,0,,Div 2,Billy Mills,,,4,24,19,39,0,10
Leicester City,1913,Small,,,0,,Div 2,Tommy Benfield,,,4,23,18,38,0,11
Leicester City,1912,Small,,,0,,Div 2,Fred Osborn,,,7,18,15,35,0,13
Leicester City,1911,Small,,,0,,Div 2,Fred Osborn/Harry Sparrow,,,7,16,10,30,0,15
Leicester City,1910,Small,,,0,,Div 2,Davie Walker,,,5,19,15,35,0,14
Leicester City,1909,Small,,,0,,Div 2,Fred Shinton,,,4,14,5,25,0,20
Leicester City,1906,Small,,,0,,Div 2,Harry Wilcox,,,8,10,3,23,0,20
Leicester City,1905,Small,,,0,,Div 2,Archie Hubbard,,,12,11,7,27,0,15
Leicester City,1904,Small,,,0,,Div 2,Arthur Mounteney,,,7,16,14,32,0,11
Leicester City,1903,Small,,,0,,Div 2,Ike Evenson,,,10,18,18,36,0,6
Leicester City,1902,Small,,,0,,Div 2,Tommy Brown,,,8,16,15,33,0,10
Leicester City,1901,Small,,,0,,Div 2,Tommy Brown,,,5,17,14,32,0,12
Leicester City,1900,Small,,,0,,Div 2,Tommy Brown,,,10,13,11,29,0,11
Leicester City,1899,Small,,,0,,Div 2,Rab King,,,9,8,5,23,0,17
Leicester City,1898,Small,,,0,,Div 2,Tommy Galbraith,,,9,7,3,21,0,18
Leicester City,1897,Small,,,0,,Div 2,Roddy McLeod,,,7,10,7,23,0,13
Leicester City,1896,Small,,,0,,Div 2,Billy Dorrell,,,4,13,9,25,0,13
Leicester City,1895,Small,,,0,,Div 2,Willie McArthur/Harry Trainer,,,4,12,8,24,0,14
Leicester City,1894,Small,,,0,,Div 2,David Skea,,,8,7,4,20,0,15
Leicester City,1893,Small,,,,,,,,,2,3,2,,,15
Leicester City,1892,Small,,,,,,,,,3,9,4,,,12
Leicester City,1891,Small,,,,,,,,,3,12,11,,,5
